player_name,season,wk,Game_date,OPP,Result,AST,PDEF,page_url
K'Von Wallace,Regular Season,11,11/22/2020,Browns,L 17 - 22,,,https://www.nfl.com/players/k-von-wallace/stats/logs/
K'Von Wallace,Regular Season,10,11/15/2020,Giants,L 17 - 27,1,0,https://www.nfl.com/players/k-von-wallace/stats/logs/
K'Von Wallace,Regular Season,8,11/02/2020,Cowboys,W 23 - 9,,,https://www.nfl.com/players/k-von-wallace/stats/logs/
K'Von Wallace,Regular Season,7,10/23/2020,Giants,W 22 - 21,,,https://www.nfl.com/players/k-von-wallace/stats/logs/
K'Von Wallace,Regular Season,6,10/18/2020,Ravens,L 28 - 30,0,0,https://www.nfl.com/players/k-von-wallace/stats/logs/
K'Von Wallace,Regular Season,1,09/13/2020,Football Team,L 17 - 27,,,https://www.nfl.com/players/k-von-wallace/stats/logs/
K'Von Wallace,Regular Season,5,10/11/2020,Steelers,L 29 - 38,1,0,https://www.nfl.com/players/k-von-wallace/stats/logs/
K'Von Wallace,Regular Season,4,10/05/2020,49ers,W 25 - 20,0,0,https://www.nfl.com/players/k-von-wallace/stats/logs/
K'Von Wallace,Regular Season,3,09/27/2020,Bengals,T 23 - 23,1,0,https://www.nfl.com/players/k-von-wallace/stats/logs/
K'Von Wallace,Regular Season,2,09/20/2020,Rams,L 19 - 37,,,https://www.nfl.com/players/k-von-wallace/stats/logs/
Levi Wallace,Regular Season,17,01/03/2021,Dolphins,W 56 - 26,0,0,https://www.nfl.com/players/levi-wallace/stats/logs/
Levi Wallace,Regular Season,16,12/29/2020,Patriots,W 38 - 9,0,1,https://www.nfl.com/players/levi-wallace/stats/logs/
Levi Wallace,Regular Season,15,12/19/2020,Broncos,W 48 - 19,0,1,https://www.nfl.com/players/levi-wallace/stats/logs/
Levi Wallace,Regular Season,14,12/14/2020,Steelers,W 26 - 15,0,3,https://www.nfl.com/players/levi-wallace/stats/logs/
Levi Wallace,Regular Season,13,12/08/2020,49ers,W 34 - 24,3,0,https://www.nfl.com/players/levi-wallace/stats/logs/
Levi Wallace,Regular Season,12,11/29/2020,Chargers,W 27 - 17,4,0,https://www.nfl.com/players/levi-wallace/stats/logs/
Levi Wallace,Regular Season,9,11/08/2020,Seahawks,W 44 - 34,0,1,https://www.nfl.com/players/levi-wallace/stats/logs/
Levi Wallace,Regular Season,8,11/01/2020,Patriots,W 24 - 21,0,0,https://www.nfl.com/players/levi-wallace/stats/logs/
Levi Wallace,Regular Season,3,09/27/2020,Rams,W 35 - 32,3,1,https://www.nfl.com/players/levi-wallace/stats/logs/
Levi Wallace,Regular Season,2,09/20/2020,Dolphins,W 31 - 28,3,1,https://www.nfl.com/players/levi-wallace/stats/logs/
Levi Wallace,Regular Season,1,09/13/2020,Jets,W 27 - 17,0,0,https://www.nfl.com/players/levi-wallace/stats/logs/
Levi Wallace,Regular Season,4,10/04/2020,Raiders,W 30 - 23,1,0,https://www.nfl.com/players/levi-wallace/stats/logs/
Levi Wallace,Post Season,2,01/17/2021,Ravens,W 17 - 3,3,0,https://www.nfl.com/players/levi-wallace/stats/logs/
Levi Wallace,Post Season,1,01/09/2021,Colts,W 27 - 24,0,0,https://www.nfl.com/players/levi-wallace/stats/logs/
Austin Walter,Regular Season,17,01/03/2021,Seahawks,L 23 - 26,,,https://www.nfl.com/players/austin-walter/stats/logs/
Austin Walter,Regular Season,14,12/13/2020,Football Team,L 15 - 23,,,https://www.nfl.com/players/austin-walter/stats/logs/
Austin Walter,Regular Season,13,12/08/2020,Bills,L 24 - 34,,,https://www.nfl.com/players/austin-walter/stats/logs/
Austin Walter,Regular Season,12,11/29/2020,Rams,W 23 - 20,,,https://www.nfl.com/players/austin-walter/stats/logs/
Austin Walter,Regular Season,10,11/15/2020,Saints,L 13 - 27,3,1,https://www.nfl.com/players/austin-walter/stats/logs/
Austin Walter,Regular Season,9,11/06/2020,Packers,L 17 - 34,,,https://www.nfl.com/players/austin-walter/stats/logs/
Darren Waller,Regular Season,17,01/03/2021,Broncos,W 32 - 31,13,,https://www.nfl.com/players/darren-waller/stats/logs/
Darren Waller,Regular Season,16,12/27/2020,Dolphins,L 25 - 26,22.4,,https://www.nfl.com/players/darren-waller/stats/logs/
Darren Waller,Regular Season,15,12/18/2020,Chargers,L 27 - 30,16.7,,https://www.nfl.com/players/darren-waller/stats/logs/
Darren Waller,Regular Season,14,12/13/2020,Colts,L 27 - 44,10.7,,https://www.nfl.com/players/darren-waller/stats/logs/
Darren Waller,Regular Season,13,12/06/2020,Jets,W 31 - 28,15.4,,https://www.nfl.com/players/darren-waller/stats/logs/
Darren Waller,Regular Season,12,11/29/2020,Falcons,L 6 - 43,5.8,,https://www.nfl.com/players/darren-waller/stats/logs/
Darren Waller,Regular Season,11,11/23/2020,Chiefs,L 31 - 35,12.6,,https://www.nfl.com/players/darren-waller/stats/logs/
Darren Waller,Regular Season,10,11/15/2020,Broncos,W 37 - 12,12.3,,https://www.nfl.com/players/darren-waller/stats/logs/
Darren Waller,Regular Season,9,11/08/2020,Chargers,W 31 - 26,4.4,,https://www.nfl.com/players/darren-waller/stats/logs/
Darren Waller,Regular Season,8,11/01/2020,Browns,W 16 - 6,5.4,,https://www.nfl.com/players/darren-waller/stats/logs/
Darren Waller,Regular Season,3,09/27/2020,Patriots,L 20 - 36,4.5,,https://www.nfl.com/players/darren-waller/stats/logs/
Darren Waller,Regular Season,7,10/25/2020,Buccaneers,L 20 - 45,8.3,,https://www.nfl.com/players/darren-waller/stats/logs/
Darren Waller,Regular Season,2,09/22/2020,Saints,W 34 - 24,8.8,,https://www.nfl.com/players/darren-waller/stats/logs/
Darren Waller,Regular Season,5,10/11/2020,Chiefs,W 40 - 32,9.6,,https://www.nfl.com/players/darren-waller/stats/logs/
Darren Waller,Regular Season,4,10/04/2020,Bills,L 23 - 30,9.8,,https://www.nfl.com/players/darren-waller/stats/logs/
Darren Waller,Regular Season,1,09/13/2020,Panthers,W 34 - 30,7.5,,https://www.nfl.com/players/darren-waller/stats/logs/
Prince Tega Wanogho,Regular Season,17,01/04/2021,Eagles,W 20 - 14,,,https://www.nfl.com/players/prince-tega-wanogho/stats/logs/
Greg Ward,Regular Season,17,01/04/2021,Football Team,L 14 - 20,6,,https://www.nfl.com/players/greg-ward/stats/logs/
Greg Ward,Regular Season,16,12/27/2020,Cowboys,L 17 - 37,13.5,,https://www.nfl.com/players/greg-ward/stats/logs/
Greg Ward,Regular Season,15,12/20/2020,Cardinals,L 26 - 33,3.8,,https://www.nfl.com/players/greg-ward/stats/logs/
Greg Ward,Regular Season,14,12/13/2020,Saints,W 24 - 21,10,,https://www.nfl.com/players/greg-ward/stats/logs/
Greg Ward,Regular Season,13,12/06/2020,Packers,L 16 - 30,19,,https://www.nfl.com/players/greg-ward/stats/logs/
Greg Ward,Regular Season,12,12/01/2020,Seahawks,L 17 - 23,3,,https://www.nfl.com/players/greg-ward/stats/logs/
Greg Ward,Regular Season,11,11/22/2020,Browns,L 17 - 22,3,,https://www.nfl.com/players/greg-ward/stats/logs/
Greg Ward,Regular Season,10,11/15/2020,Giants,L 17 - 27,7.8,,https://www.nfl.com/players/greg-ward/stats/logs/
Greg Ward,Regular Season,8,11/02/2020,Cowboys,W 23 - 9,3.3,1,https://www.nfl.com/players/greg-ward/stats/logs/
Greg Ward,Regular Season,7,10/23/2020,Giants,W 22 - 21,8.4,,https://www.nfl.com/players/greg-ward/stats/logs/
Greg Ward,Regular Season,6,10/18/2020,Ravens,L 28 - 30,9.5,,https://www.nfl.com/players/greg-ward/stats/logs/
Greg Ward,Regular Season,1,09/13/2020,Football Team,L 17 - 27,6.2,,https://www.nfl.com/players/greg-ward/stats/logs/
Greg Ward,Regular Season,5,10/11/2020,Steelers,L 29 - 38,6.5,,https://www.nfl.com/players/greg-ward/stats/logs/
Greg Ward,Regular Season,4,10/05/2020,49ers,W 25 - 20,9.5,,https://www.nfl.com/players/greg-ward/stats/logs/
Greg Ward,Regular Season,3,09/27/2020,Bengals,T 23 - 23,9,1,https://www.nfl.com/players/greg-ward/stats/logs/
Greg Ward,Regular Season,2,09/20/2020,Rams,L 19 - 37,5,,https://www.nfl.com/players/greg-ward/stats/logs/
Denzel Ward,Regular Season,16,12/27/2020,Jets,L 16 - 23,0,2,https://www.nfl.com/players/denzel-ward/stats/logs/
Denzel Ward,Regular Season,15,12/21/2020,Giants,W 20 - 6,2,1,https://www.nfl.com/players/denzel-ward/stats/logs/
Denzel Ward,Regular Season,14,12/15/2020,Ravens,L 42 - 47,,,https://www.nfl.com/players/denzel-ward/stats/logs/
Denzel Ward,Regular Season,13,12/06/2020,Titans,W 41 - 35,,,https://www.nfl.com/players/denzel-ward/stats/logs/
Denzel Ward,Regular Season,12,11/29/2020,Jaguars,W 27 - 25,,,https://www.nfl.com/players/denzel-ward/stats/logs/
Denzel Ward,Regular Season,11,11/22/2020,Eagles,W 22 - 17,0,4,https://www.nfl.com/players/denzel-ward/stats/logs/
Denzel Ward,Regular Season,10,11/15/2020,Texans,W 10 - 7,0,0,https://www.nfl.com/players/denzel-ward/stats/logs/
Denzel Ward,Regular Season,8,11/01/2020,Raiders,L 6 - 16,0,0,https://www.nfl.com/players/denzel-ward/stats/logs/
Denzel Ward,Regular Season,7,10/25/2020,Bengals,W 37 - 34,1,3,https://www.nfl.com/players/denzel-ward/stats/logs/
Denzel Ward,Regular Season,6,10/18/2020,Steelers,L 7 - 38,2,1,https://www.nfl.com/players/denzel-ward/stats/logs/
Denzel Ward,Regular Season,5,10/11/2020,Colts,W 32 - 23,1,1,https://www.nfl.com/players/denzel-ward/stats/logs/
Denzel Ward,Regular Season,4,10/04/2020,Cowboys,W 49 - 38,0,2,https://www.nfl.com/players/denzel-ward/stats/logs/
Charvarius Ward,Regular Season,17,01/03/2021,Chargers,L 21 - 38,,,https://www.nfl.com/players/charvarius-ward/stats/logs/
Denzel Ward,Regular Season,3,09/27/2020,Football Team,W 34 - 20,1,1,https://www.nfl.com/players/denzel-ward/stats/logs/
Denzel Ward,Regular Season,2,09/18/2020,Bengals,W 35 - 30,1,3,https://www.nfl.com/players/denzel-ward/stats/logs/
Denzel Ward,Regular Season,1,09/13/2020,Ravens,L 6 - 38,0,0,https://www.nfl.com/players/denzel-ward/stats/logs/
Denzel Ward,Post Season,2,01/17/2021,Chiefs,L 17 - 22,0,0,https://www.nfl.com/players/denzel-ward/stats/logs/
Charvarius Ward,Regular Season,16,12/27/2020,Falcons,W 17 - 14,0,0,https://www.nfl.com/players/charvarius-ward/stats/logs/
Charvarius Ward,Regular Season,15,12/20/2020,Saints,W 32 - 29,0,0,https://www.nfl.com/players/charvarius-ward/stats/logs/
Charvarius Ward,Regular Season,14,12/13/2020,Dolphins,W 33 - 27,0,1,https://www.nfl.com/players/charvarius-ward/stats/logs/
Charvarius Ward,Regular Season,13,12/07/2020,Broncos,W 22 - 16,2,0,https://www.nfl.com/players/charvarius-ward/stats/logs/
Charvarius Ward,Regular Season,12,11/29/2020,Buccaneers,W 27 - 24,3,0,https://www.nfl.com/players/charvarius-ward/stats/logs/
Charvarius Ward,Regular Season,11,11/23/2020,Raiders,W 35 - 31,1,1,https://www.nfl.com/players/charvarius-ward/stats/logs/
Charvarius Ward,Regular Season,9,11/08/2020,Panthers,W 33 - 31,1,1,https://www.nfl.com/players/charvarius-ward/stats/logs/
Charvarius Ward,Regular Season,8,11/01/2020,Jets,W 35 - 9,0,1,https://www.nfl.com/players/charvarius-ward/stats/logs/
Charvarius Ward,Regular Season,3,09/29/2020,Ravens,W 34 - 20,0,1,https://www.nfl.com/players/charvarius-ward/stats/logs/
Charvarius Ward,Regular Season,7,10/25/2020,Broncos,W 43 - 16,2,0,https://www.nfl.com/players/charvarius-ward/stats/logs/
Charvarius Ward,Regular Season,2,09/20/2020,Chargers,W 23 - 20,,,https://www.nfl.com/players/charvarius-ward/stats/logs/
Charvarius Ward,Regular Season,6,10/19/2020,Bills,W 26 - 17,1,1,https://www.nfl.com/players/charvarius-ward/stats/logs/
Charvarius Ward,Regular Season,1,09/11/2020,Texans,W 34 - 20,0,0,https://www.nfl.com/players/charvarius-ward/stats/logs/
Charvarius Ward,Regular Season,5,10/11/2020,Raiders,L 32 - 40,2,0,https://www.nfl.com/players/charvarius-ward/stats/logs/
Charvarius Ward,Regular Season,4,10/05/2020,Patriots,W 26 - 10,1,0,https://www.nfl.com/players/charvarius-ward/stats/logs/
Charvarius Ward,Post Season,2,01/17/2021,Browns,W 22 - 17,0,0,https://www.nfl.com/players/charvarius-ward/stats/logs/
Jihad Ward,Regular Season,17,01/03/2021,Bengals,W 38 - 3,0,1,https://www.nfl.com/players/jihad-ward/stats/logs/
Jihad Ward,Regular Season,16,12/27/2020,Giants,W 27 - 13,0,0,https://www.nfl.com/players/jihad-ward/stats/logs/
Jihad Ward,Regular Season,15,12/20/2020,Jaguars,W 40 - 14,,,https://www.nfl.com/players/jihad-ward/stats/logs/
Jihad Ward,Regular Season,14,12/15/2020,Browns,W 47 - 42,1,1,https://www.nfl.com/players/jihad-ward/stats/logs/
Jihad Ward,Regular Season,13,12/09/2020,Cowboys,W 34 - 17,0,0,https://www.nfl.com/players/jihad-ward/stats/logs/
Jihad Ward,Regular Season,11,11/22/2020,Titans,L 24 - 30,,,https://www.nfl.com/players/jihad-ward/stats/logs/
Jihad Ward,Regular Season,10,11/16/2020,Patriots,L 17 - 23,,,https://www.nfl.com/players/jihad-ward/stats/logs/
Jihad Ward,Regular Season,9,11/08/2020,Colts,W 24 - 10,,,https://www.nfl.com/players/jihad-ward/stats/logs/
Jihad Ward,Regular Season,8,11/01/2020,Steelers,L 24 - 28,,,https://www.nfl.com/players/jihad-ward/stats/logs/
Jihad Ward,Regular Season,3,09/29/2020,Chiefs,L 20 - 34,0,0,https://www.nfl.com/players/jihad-ward/stats/logs/
Jihad Ward,Regular Season,2,09/20/2020,Texans,W 33 - 16,2,0,https://www.nfl.com/players/jihad-ward/stats/logs/
Jihad Ward,Regular Season,6,10/18/2020,Eagles,W 30 - 28,1,0,https://www.nfl.com/players/jihad-ward/stats/logs/
Jihad Ward,Regular Season,5,10/11/2020,Bengals,W 27 - 3,0,0,https://www.nfl.com/players/jihad-ward/stats/logs/
Jihad Ward,Regular Season,4,10/04/2020,Football Team,W 31 - 17,,,https://www.nfl.com/players/jihad-ward/stats/logs/
Jihad Ward,Regular Season,1,09/13/2020,Browns,W 38 - 6,5,0,https://www.nfl.com/players/jihad-ward/stats/logs/
Jihad Ward,Post Season,2,01/17/2021,Bills,L 3 - 17,,,https://www.nfl.com/players/jihad-ward/stats/logs/
Jihad Ward,Post Season,1,01/10/2021,Titans,W 20 - 13,0,0,https://www.nfl.com/players/jihad-ward/stats/logs/
Jimmie Ward,Regular Season,17,01/03/2021,Seahawks,L 23 - 26,1,0,https://www.nfl.com/players/jimmie-ward/stats/logs/
Jimmie Ward,Regular Season,16,12/26/2020,Cardinals,W 20 - 12,,,https://www.nfl.com/players/jimmie-ward/stats/logs/
Jimmie Ward,Regular Season,15,12/20/2020,Cowboys,L 33 - 41,1,0,https://www.nfl.com/players/jimmie-ward/stats/logs/
Jimmie Ward,Regular Season,14,12/13/2020,Football Team,L 15 - 23,5,0,https://www.nfl.com/players/jimmie-ward/stats/logs/
Jimmie Ward,Regular Season,13,12/08/2020,Bills,L 24 - 34,4,0,https://www.nfl.com/players/jimmie-ward/stats/logs/
Jimmie Ward,Regular Season,12,11/29/2020,Rams,W 23 - 20,1,1,https://www.nfl.com/players/jimmie-ward/stats/logs/
Jimmie Ward,Regular Season,10,11/15/2020,Saints,L 13 - 27,2,2,https://www.nfl.com/players/jimmie-ward/stats/logs/
Jimmie Ward,Regular Season,9,11/06/2020,Packers,L 17 - 34,2,0,https://www.nfl.com/players/jimmie-ward/stats/logs/
Jimmie Ward,Regular Season,8,11/01/2020,Seahawks,L 27 - 37,1,0,https://www.nfl.com/players/jimmie-ward/stats/logs/
Jimmie Ward,Regular Season,3,09/27/2020,Giants,W 36 - 9,2,0,https://www.nfl.com/players/jimmie-ward/stats/logs/
Jimmie Ward,Regular Season,7,10/25/2020,Patriots,W 33 - 6,,,https://www.nfl.com/players/jimmie-ward/stats/logs/
Jimmie Ward,Regular Season,2,09/20/2020,Jets,W 31 - 13,3,0,https://www.nfl.com/players/jimmie-ward/stats/logs/
Jimmie Ward,Regular Season,6,10/19/2020,Rams,W 24 - 16,1,0,https://www.nfl.com/players/jimmie-ward/stats/logs/
Jimmie Ward,Regular Season,1,09/13/2020,Cardinals,L 20 - 24,2,1,https://www.nfl.com/players/jimmie-ward/stats/logs/
Jimmie Ward,Regular Season,5,10/11/2020,Dolphins,L 17 - 43,2,0,https://www.nfl.com/players/jimmie-ward/stats/logs/
Jimmie Ward,Regular Season,4,10/05/2020,Eagles,L 20 - 25,1,0,https://www.nfl.com/players/jimmie-ward/stats/logs/
Jonathan Ward,Regular Season,17,01/03/2021,Rams,L 7 - 18,,1,https://www.nfl.com/players/jonathan-ward/stats/logs/
Jonathan Ward,Regular Season,16,12/26/2020,49ers,L 12 - 20,,,https://www.nfl.com/players/jonathan-ward/stats/logs/
Jonathan Ward,Regular Season,15,12/20/2020,Eagles,W 33 - 26,,,https://www.nfl.com/players/jonathan-ward/stats/logs/
Jonathan Ward,Regular Season,14,12/13/2020,Giants,W 26 - 7,,,https://www.nfl.com/players/jonathan-ward/stats/logs/
Jonathan Ward,Regular Season,13,12/06/2020,Rams,L 28 - 38,,,https://www.nfl.com/players/jonathan-ward/stats/logs/
Jonathan Ward,Regular Season,12,11/29/2020,Patriots,L 17 - 20,,,https://www.nfl.com/players/jonathan-ward/stats/logs/
Jonathan Ward,Regular Season,11,11/20/2020,Seahawks,L 21 - 28,,,https://www.nfl.com/players/jonathan-ward/stats/logs/
Jonathan Ward,Regular Season,10,11/15/2020,Bills,W 32 - 30,,,https://www.nfl.com/players/jonathan-ward/stats/logs/
Jonathan Ward,Regular Season,9,11/08/2020,Dolphins,L 31 - 34,,,https://www.nfl.com/players/jonathan-ward/stats/logs/
Jonathan Ward,Regular Season,3,09/27/2020,Lions,L 23 - 26,,,https://www.nfl.com/players/jonathan-ward/stats/logs/
Jonathan Ward,Regular Season,7,10/26/2020,Seahawks,W 37 - 34,,,https://www.nfl.com/players/jonathan-ward/stats/logs/
Jonathan Ward,Regular Season,6,10/20/2020,Cowboys,W 38 - 10,,,https://www.nfl.com/players/jonathan-ward/stats/logs/
Jonathan Ward,Regular Season,5,10/11/2020,Jets,W 30 - 10,,,https://www.nfl.com/players/jonathan-ward/stats/logs/
Jonathan Ward,Regular Season,4,10/04/2020,Panthers,L 21 - 31,,,https://www.nfl.com/players/jonathan-ward/stats/logs/
Tim Ward,Regular Season,17,01/03/2021,Chargers,L 21 - 38,0,0,https://www.nfl.com/players/tim-ward/stats/logs/
Tim Ward,Regular Season,16,12/27/2020,Falcons,W 17 - 14,,,https://www.nfl.com/players/tim-ward/stats/logs/
Tim Ward,Regular Season,15,12/20/2020,Saints,W 32 - 29,,,https://www.nfl.com/players/tim-ward/stats/logs/
Tim Ward,Regular Season,14,12/13/2020,Dolphins,W 33 - 27,,,https://www.nfl.com/players/tim-ward/stats/logs/
Tim Ward,Regular Season,13,12/07/2020,Broncos,W 22 - 16,,,https://www.nfl.com/players/tim-ward/stats/logs/
Tim Ward,Regular Season,12,11/29/2020,Buccaneers,W 27 - 24,,,https://www.nfl.com/players/tim-ward/stats/logs/
Tim Ward,Regular Season,11,11/23/2020,Raiders,W 35 - 31,,,https://www.nfl.com/players/tim-ward/stats/logs/
Tim Ward,Post Season,2,01/17/2021,Browns,W 22 - 17,,,https://www.nfl.com/players/tim-ward/stats/logs/
Fred Warner,Regular Season,17,01/03/2021,Seahawks,L 23 - 26,2,0,https://www.nfl.com/players/fred-warner/stats/logs/
Fred Warner,Regular Season,16,12/26/2020,Cardinals,W 20 - 12,6,3,https://www.nfl.com/players/fred-warner/stats/logs/
Fred Warner,Regular Season,15,12/20/2020,Cowboys,L 33 - 41,1,0,https://www.nfl.com/players/fred-warner/stats/logs/
Fred Warner,Regular Season,14,12/13/2020,Football Team,L 15 - 23,1,0,https://www.nfl.com/players/fred-warner/stats/logs/
Fred Warner,Regular Season,13,12/08/2020,Bills,L 24 - 34,3,0,https://www.nfl.com/players/fred-warner/stats/logs/
Fred Warner,Regular Season,12,11/29/2020,Rams,W 23 - 20,2,0,https://www.nfl.com/players/fred-warner/stats/logs/
Fred Warner,Regular Season,10,11/15/2020,Saints,L 13 - 27,4,0,https://www.nfl.com/players/fred-warner/stats/logs/
Fred Warner,Regular Season,9,11/06/2020,Packers,L 17 - 34,5,0,https://www.nfl.com/players/fred-warner/stats/logs/
Fred Warner,Regular Season,8,11/01/2020,Seahawks,L 27 - 37,1,0,https://www.nfl.com/players/fred-warner/stats/logs/
Fred Warner,Regular Season,3,09/27/2020,Giants,W 36 - 9,4,1,https://www.nfl.com/players/fred-warner/stats/logs/
Fred Warner,Regular Season,7,10/25/2020,Patriots,W 33 - 6,4,1,https://www.nfl.com/players/fred-warner/stats/logs/
Fred Warner,Regular Season,2,09/20/2020,Jets,W 31 - 13,3,0,https://www.nfl.com/players/fred-warner/stats/logs/
Fred Warner,Regular Season,6,10/19/2020,Rams,W 24 - 16,1,0,https://www.nfl.com/players/fred-warner/stats/logs/
Fred Warner,Regular Season,1,09/13/2020,Cardinals,L 20 - 24,4,1,https://www.nfl.com/players/fred-warner/stats/logs/
Fred Warner,Regular Season,5,10/11/2020,Dolphins,L 17 - 43,3,0,https://www.nfl.com/players/fred-warner/stats/logs/
Fred Warner,Regular Season,4,10/05/2020,Eagles,L 20 - 25,2,0,https://www.nfl.com/players/fred-warner/stats/logs/
Kahale Warring,Regular Season,17,01/03/2021,Titans,L 38 - 41,,,https://www.nfl.com/players/kahale-warring/stats/logs/
Kahale Warring,Regular Season,16,12/27/2020,Bengals,L 31 - 37,3,,https://www.nfl.com/players/kahale-warring/stats/logs/
Kahale Warring,Regular Season,15,12/20/2020,Colts,L 20 - 27,16,,https://www.nfl.com/players/kahale-warring/stats/logs/
Kahale Warring,Regular Season,14,12/13/2020,Bears,L 7 - 36,,,https://www.nfl.com/players/kahale-warring/stats/logs/
Kahale Warring,Regular Season,13,12/06/2020,Colts,L 20 - 26,,,https://www.nfl.com/players/kahale-warring/stats/logs/
Kahale Warring,Regular Season,12,11/26/2020,Lions,W 41 - 25,,,https://www.nfl.com/players/kahale-warring/stats/logs/
Kahale Warring,Regular Season,1,09/11/2020,Chiefs,L 20 - 34,,,https://www.nfl.com/players/kahale-warring/stats/logs/
Mike Warren,Regular Season,15,12/20/2020,Seahawks,L 15 - 20,,,https://www.nfl.com/players/mike-warren-2/stats/logs/
Broderick Washington,Regular Season,17,01/03/2021,Bengals,W 38 - 3,,,https://www.nfl.com/players/broderick-washington/stats/logs/
Broderick Washington,Regular Season,16,12/27/2020,Giants,W 27 - 13,,,https://www.nfl.com/players/broderick-washington/stats/logs/
Broderick Washington,Regular Season,15,12/20/2020,Jaguars,W 40 - 14,,,https://www.nfl.com/players/broderick-washington/stats/logs/
